episodes,steps,total reward
155,10000,26.0
325,20000,61.0
561,30000,101.0
775,40000,75.0
1063,50000,140.0
1264,60000,78.0
1441,70000,79.0
1670,80000,112.0
1882,90000,77.0
2112,100000,96.0
