total reward,episodes,steps
4.0,113,10000
19.0,203,20000
19.0,332,30000
35.0,502,40000
76.0,709,50000
93.0,922,60000
153.0,1195,70000
178.0,1469,80000
153.0,1726,90000
186.0,1991,100000
