steps,episodes,total reward
10000,88,6.0
20000,189,14.0
30000,307,41.0
40000,548,125.0
50000,760,72.0
60000,959,69.0
70000,1211,148.0
80000,1478,165.0
90000,1780,183.0
100000,2085,203.0
