steps,episodes,total reward
10000,193,9.0
20000,396,12.0
30000,669,14.0
40000,945,55.0
50000,1309,73.0
60000,1649,82.0
70000,1903,33.0
80000,2141,27.0
90000,2388,59.0
100000,2667,48.0
