steps,total reward,episodes
10000,0.0,228
20000,8.0,391
30000,14.0,501
40000,13.0,653
50000,16.0,764
60000,20.0,896
70000,35.0,1034
80000,48.0,1180
90000,64.0,1347
100000,96.0,1537
