episodes,steps,total reward
166,10000,8.0
334,20000,43.0
600,30000,99.0
900,40000,131.0
1150,50000,67.0
1451,60000,132.0
1740,70000,145.0
1995,80000,91.0
2268,90000,122.0
2523,100000,112.0
