episodes,steps,total reward
167,10000,35.0
334,20000,34.0
528,30000,51.0
740,40000,80.0
958,50000,97.0
1207,60000,100.0
1418,70000,73.0
1666,80000,80.0
1932,90000,110.0
2123,100000,78.0
