steps,total reward,episodes
10000,34.0,171
20000,34.0,307
30000,45.0,445
40000,39.0,613
50000,39.0,768
60000,54.0,956
70000,48.0,1148
80000,50.0,1335
90000,58.0,1521
100000,77.0,1783
