steps,episodes,total reward
10000,206,58.0
20000,414,74.0
30000,686,82.0
40000,957,90.0
50000,1225,92.0
60000,1587,130.0
70000,1849,89.0
80000,2144,89.0
90000,2386,79.0
100000,2724,127.0
