episodes,total reward,steps
176,4.0,10000
350,26.0,20000
570,32.0,30000
743,17.0,40000
927,39.0,50000
1149,41.0,60000
1342,36.0,70000
1564,50.0,80000
1753,40.0,90000
1985,43.0,100000
