episodes,total reward,steps
197,0.0,10000
330,0.0,20000
462,0.0,30000
582,0.0,40000
706,2.0,50000
820,9.0,60000
942,9.0,70000
1057,16.0,80000
1191,17.0,90000
1314,20.0,100000
