steps,episodes,total reward
10000,124,11.890000000000004
20000,421,110.14999999999972
30000,892,179.11000000000038
40000,1365,192.22000000000037
50000,1842,186.1200000000004
60000,2324,187.08000000000067
70000,2801,185.11000000000035
80000,3309,197.93000000000058
90000,3793,187.06000000000034
100000,4269,195.2200000000006
