steps,episodes,total reward
10000,181,33.0
20000,322,36.0
30000,475,38.0
40000,666,59.0
50000,842,54.0
60000,1059,88.0
70000,1300,108.0
80000,1495,88.0
90000,1798,183.0
100000,2092,164.0
