steps,episodes,total reward
10000,187,23.0
20000,321,42.0
30000,450,44.0
40000,598,64.0
50000,734,61.0
60000,938,100.0
70000,1102,81.0
80000,1245,81.0
90000,1458,117.0
100000,1650,124.0
