steps,total reward,episodes
10000,37.0,225
20000,32.0,494
30000,59.0,799
40000,63.0,1153
50000,81.0,1540
60000,72.0,1911
70000,74.0,2265
80000,80.0,2680
90000,96.0,3113
100000,81.0,3481
