episodes,steps,total reward
84,10000,0.0
145,20000,0.0
222,30000,25.0
505,40000,212.0
833,50000,222.0
1175,60000,244.0
1524,70000,272.0
1871,80000,268.0
2231,90000,260.0
2598,100000,263.0
