episodes,steps,total reward
198,10000,60.0
362,20000,52.0
516,30000,46.0
678,40000,54.0
839,50000,46.0
995,60000,57.0
1153,70000,54.0
1326,80000,72.0
1490,90000,43.0
1658,100000,66.0
