episodes,total reward,steps
211,13.0,10000
440,12.0,20000
701,24.0,30000
952,55.0,40000
1205,26.0,50000
1539,100.0,60000
1892,90.0,70000
2190,71.0,80000
2503,49.0,90000
2794,69.0,100000
