episodes,total reward,steps
136,10.0,10000
307,89.0,20000
589,207.0,30000
1006,335.0,40000
1431,345.0,50000
1861,337.0,60000
2263,324.0,70000
2689,351.0,80000
3113,330.0,90000
3535,344.0,100000
