total reward,episodes,steps
12.0,179,10000
16.0,361,20000
13.0,564,30000
37.0,778,40000
48.0,992,50000
54.0,1210,60000
20.0,1366,70000
41.0,1554,80000
77.0,1813,90000
84.0,2049,100000
