total reward,steps,episodes
43.0,10000,165
64.0,20000,366
96.0,30000,619
94.0,40000,867
132.0,50000,1210
107.0,60000,1508
91.0,70000,1803
143.0,80000,2165
93.0,90000,2466
93.0,100000,2721
