steps,episodes,total reward
10000,109,24.0
20000,333,119.0
30000,709,271.0
40000,1032,239.0
50000,1369,244.0
60000,1747,279.0
70000,2146,300.0
80000,2524,276.0
90000,2912,307.0
100000,3284,279.0
