steps,episodes,total reward
10000,222,12.0
20000,477,23.0
30000,765,22.0
40000,1121,48.0
50000,1470,53.0
60000,1881,70.0
70000,2264,54.0
80000,2645,50.0
90000,3032,52.0
100000,3367,52.0
