steps,episodes,total reward
10000,189,22.0
20000,415,38.0
30000,700,90.0
40000,946,64.0
50000,1263,103.0
60000,1567,119.0
70000,1801,63.0
80000,2073,72.0
90000,2336,90.0
100000,2576,62.0
