steps,total reward,episodes
10000,4.0,197
20000,15.0,416
30000,13.0,678
40000,30.0,918
50000,61.0,1199
60000,34.0,1444
70000,71.0,1720
80000,36.0,1997
90000,52.0,2289
100000,45.0,2547
