steps,episodes,total reward
10000,80,-0.8000000000000005
20000,132,-0.5200000000000002
30000,184,-0.5200000000000002
40000,242,-0.5800000000000003
50000,287,-0.45000000000000023
60000,338,-0.5100000000000002
70000,396,-0.5800000000000003
80000,453,-0.5700000000000003
90000,502,-0.49000000000000027
100000,551,-0.49000000000000027
