total reward,episodes,steps
36.0,212,10000
37.0,375,20000
52.0,517,30000
45.0,629,40000
45.0,785,50000
42.0,941,60000
43.0,1101,70000
46.0,1243,80000
41.0,1400,90000
49.0,1569,100000
