episodes,steps,total reward
179,10000,34.0
313,20000,38.0
437,30000,38.0
598,40000,53.0
770,50000,43.0
929,60000,49.0
1146,70000,62.0
1373,80000,79.0
1565,90000,76.0
1826,100000,97.0
