episodes,steps,total reward
233,10000,16.0
486,20000,20.0
811,30000,53.0
1155,40000,65.0
1544,50000,91.0
1980,60000,129.0
2321,70000,72.0
2701,80000,92.0
3098,90000,110.0
3523,100000,106.0
