total reward,episodes,steps
34.0,96,10000
60.0,209,20000
268.0,558,30000
389.0,1049,40000
387.0,1533,50000
395.0,2017,60000
395.0,2501,70000
383.0,2984,80000
396.0,3453,90000
397.0,3932,100000
