steps,total reward,episodes
10000,0.0,125
20000,8.0,223
30000,102.0,417
40000,221.0,727
50000,235.0,1048
60000,234.0,1370
70000,241.0,1695
80000,236.0,2002
90000,244.0,2330
100000,232.0,2646
