episodes,steps,total reward
153,10000,30.0
284,20000,30.0
493,30000,47.0
711,40000,78.0
946,50000,99.0
1165,60000,112.0
1401,70000,113.0
1582,80000,83.0
1788,90000,112.0
2022,100000,142.0
