total reward,steps,episodes
5.0,10000,192
8.0,20000,430
9.0,30000,702
48.0,40000,1072
42.0,50000,1365
55.0,60000,1660
59.0,70000,1988
38.0,80000,2290
28.0,90000,2588
57.0,100000,2896
