steps,episodes,total reward
10000,131,0.0
20000,232,6.0
30000,414,89.0
40000,726,219.0
50000,1042,236.0
60000,1360,245.0
70000,1659,224.0
80000,1988,243.0
90000,2302,229.0
100000,2610,232.0
