total reward,steps,episodes
52.0,10000,172
38.0,20000,311
44.0,30000,463
52.0,40000,621
34.0,50000,774
38.0,60000,925
43.0,70000,1100
40.0,80000,1281
25.0,90000,1412
76.0,100000,1658
