episodes,total reward,steps
253,20.0,10000
483,20.0,20000
691,16.0,30000
906,16.0,40000
1070,12.0,50000
1259,14.0,60000
1464,18.0,70000
1699,28.0,80000
1914,10.0,90000
2143,15.0,100000
