steps,total reward,episodes
10000,9.0,221
20000,17.0,466
30000,26.0,755
40000,49.0,1168
50000,44.0,1578
60000,54.0,1977
70000,76.0,2420
80000,52.0,2829
90000,38.0,3228
100000,51.0,3637
