episodes,steps,total reward
143,10000,8.0
364,20000,100.0
679,30000,197.0
989,40000,183.0
1282,50000,180.0
1546,60000,163.0
1869,70000,238.0
2181,80000,202.0
2502,90000,205.0
2846,100000,217.0
