episodes,total reward,steps
196,46.0,10000
363,37.0,20000
506,34.0,30000
629,31.0,40000
779,57.0,50000
929,45.0,60000
1072,63.0,70000
1235,60.0,80000
1372,48.0,90000
1513,50.0,100000
