episodes,steps,total reward
201,10000,49.0
359,20000,42.0
497,30000,46.0
632,40000,39.0
802,50000,45.0
943,60000,55.0
1111,70000,52.0
1262,80000,45.0
1393,90000,38.0
1543,100000,50.0
