#{"t_start": 1717628578.3007622, "env_id": "Mordor-v0"}
r,l,t
0.0,25,0.008887
0.0,10,0.012288
0.0,59,0.029929
0.0,9,0.032665
0.0,13,0.036501
0.0,6,0.038164
0.0,3,0.039033
0.0,34,0.049073
0.0,33,0.058671
0.0,19,0.064311
0.0,13,0.068068
0.0,5,0.069549
0.0,60,0.087259
0.0,21,0.093145
0.0,17,0.097717
0.0,21,0.10394
0.0,17,0.108956
0.0,44,0.121723
0.0,25,0.129058
0.0,32,0.138441
0.0,16,0.143134
0.0,43,0.155784
0.0,55,0.171877
0.0,89,0.197849
0.0,43,0.210297
0.0,3,0.211177
0.0,8,0.213317
0.0,19,0.218939
0.0,29,0.227507
0.0,3,0.228401
0.0,29,0.236782
0.0,30,0.24559
0.0,48,0.259752
0.0,7,0.261828
0.0,53,0.277394
0.0,64,0.295751
0.0,23,0.302517
0.0,68,0.322544
0.0,34,0.332513
1.0,42,0.344391
0.0,100,0.373478
0.0,20,0.379435
0.0,23,0.386304
0.0,43,0.399218
0.0,4,0.400397
0.0,19,0.405936
0.0,71,0.426815
0.0,58,0.444101
0.0,46,0.457196
0.0,91,0.483965
0.0,24,0.491062
0.0,3,0.491967
0.0,77,0.514801
0.0,99,0.543994
0.0,19,0.549693
0.0,12,0.553182
0.0,52,0.568677
0.0,57,0.585449
0.0,111,0.61785
0.0,8,0.620175
0.0,3,0.62097
0.0,89,0.646807
0.0,128,0.684681
0.0,87,0.710671
0.0,41,0.722951
0.0,105,0.752717
0.0,11,0.755641
0.0,192,0.812958
0.0,5,0.814375
0.0,58,0.831771
0.0,57,0.848407
0.0,214,0.912535
0.0,94,0.940415
0.0,31,0.949672
0.0,8,0.951855
0.0,16,0.956361
0.0,150,1.001101
0.0,3,1.002014
0.0,181,1.055802
0.0,109,1.088163
0.0,113,1.121693
0.0,19,1.127348
0.0,26,1.135048
0.0,535,1.294445
0.0,46,1.307654
0.0,22,1.314211
0.0,122,1.350562
0.0,3,1.351468
0.0,197,1.41069
0.0,42,1.423311
0.0,102,1.453303
0.0,14,1.457241
0.0,13,1.461079
0.0,22,1.467372
0.0,21,1.473558
0.0,20,1.479459
0.0,12,1.482862
0.0,15,1.487294
0.0,224,1.55369
0.0,57,1.570636
0.0,4,1.571739
0.0,77,1.594453
0.0,17,1.59947
0.0,26,1.607152
0.0,34,1.617184
0.0,21,1.623414
0.0,37,1.634427
0.0,72,1.656157
0.0,17,1.66125
0.0,22,1.667805
0.0,22,1.674268
0.0,12,1.67781
0.0,5,1.679308
0.0,17,1.684309
0.0,28,1.69265
0.0,78,1.715875
0.0,38,1.727126
1.0,47,1.740614
0.0,70,1.761517
0.0,19,1.767093
0.0,50,1.782004
0.0,192,1.83958
0.0,24,1.846492
0.0,27,1.853778
0.0,55,1.870207
1.0,25,1.876997
0.0,26,1.884141
0.0,157,1.930505
0.0,34,1.939701
0.0,7,1.941738
0.0,24,1.948887
0.0,20,1.954844
0.0,36,1.965546
0.0,166,2.015067
0.0,110,2.048081
1.0,203,2.107451
0.0,35,2.117764
0.0,30,2.12644
0.0,26,2.134162
0.0,89,2.160788
0.0,65,2.178903
0.0,4,2.180106
0.0,137,2.21884
1.0,85,2.242654
1.0,28,2.250829
0.0,170,2.301952
0.0,122,2.338502
0.0,31,2.347272
0.0,49,2.361899
0.0,8,2.36423
0.0,32,2.37369
0.0,77,2.396754
0.0,24,2.403178
0.0,156,2.44852
0.0,41,2.460499
0.0,28,2.467655
0.0,10,2.47041
0.0,7,2.472462
0.0,10,2.475384
1.0,8,2.477656
0.0,113,2.510747
0.0,4,2.51195
0.0,24,2.518846
0.0,19,2.524498
0.0,23,2.531397
1.0,16,2.535615
0.0,302,2.625839
0.0,39,2.637455
0.0,10,2.640257
0.0,22,2.647042
0.0,9,2.649664
0.0,8,2.651951
1.0,27,2.659285
0.0,39,2.670971
1.0,50,2.685199
0.0,20,2.69067
0.0,21,2.696958
1.0,39,2.708097
0.0,83,2.732697
0.0,41,2.744937
1.0,7,2.746889
0.0,34,2.756492
0.0,14,2.760385
0.0,76,2.782983
0.0,123,2.819854
0.0,25,2.827272
1.0,181,2.880777
0.0,57,2.897364
1.0,25,2.904177
0.0,31,2.913398
0.0,136,2.962664
0.0,9,2.965902
0.0,35,2.976051
0.0,18,2.981521
0.0,48,2.995736
0.0,88,3.022582
0.0,20,3.027975
0.0,7,3.030009
0.0,27,3.037864
1.0,36,3.048516
0.0,87,3.07407
1.0,55,3.090375
1.0,133,3.1291
0.0,9,3.131827
1.0,21,3.137398
0.0,7,3.13927
1.0,27,3.146653
0.0,8,3.148822
1.0,77,3.170989
0.0,4,3.172126
0.0,9,3.174762
0.0,8,3.177006
0.0,19,3.182653
0.0,25,3.189983
0.0,14,3.194082
1.0,50,3.20876
1.0,41,3.220696
0.0,30,3.229576
0.0,10,3.232504
1.0,29,3.240863
0.0,153,3.286054
1.0,21,3.291992
0.0,10,3.294933
0.0,35,3.305088
0.0,4,3.30628
0.0,14,3.310321
0.0,3,3.31122
0.0,22,3.317604
0.0,115,3.351862
0.0,187,3.407968
0.0,4,3.409171
0.0,77,3.432334
0.0,39,3.443974
1.0,32,3.453302
1.0,89,3.47965
0.0,127,3.517347
0.0,43,3.530263
0.0,17,3.53517
0.0,62,3.552063
1.0,30,3.560848
1.0,108,3.592676
0.0,34,3.602679
0.0,47,3.616581
1.0,15,3.620737
0.0,13,3.624568
1.0,36,3.634952
0.0,70,3.655865
0.0,24,3.662795
0.0,9,3.665469
0.0,40,3.676855
1.0,51,3.691732
0.0,8,3.694134
0.0,33,3.703127
0.0,62,3.721452
0.0,4,3.722655
1.0,25,3.729851
0.0,7,3.731929
0.0,13,3.735751
1.0,131,3.773733
0.0,21,3.779941
1.0,61,3.798101
0.0,80,3.821958
0.0,4,3.823167
0.0,15,3.827654
0.0,33,3.837492
0.0,27,3.845439
1.0,20,3.851319
0.0,47,3.865295
0.0,76,3.887846
0.0,17,3.892959
0.0,15,3.897347
0.0,19,3.902693
0.0,17,3.907725
1.0,149,3.952508
0.0,62,3.970858
0.0,26,3.978688
0.0,3,3.979605
0.0,59,3.997037
1.0,87,4.023167
0.0,3,4.024077
0.0,143,4.06684
0.0,4,4.068051
0.0,33,4.077878
0.0,63,4.095613
0.0,4,4.096726
1.0,97,4.124676
0.0,57,4.141804
0.0,55,4.158325
0.0,25,4.165842
0.0,55,4.18243
0.0,21,4.188679
1.0,203,4.249319
0.0,10,4.252247
0.0,45,4.265792
0.0,92,4.293256
0.0,70,4.314213
0.0,33,4.324031
1.0,101,4.353149
1.0,43,4.365345
0.0,15,4.369689
0.0,28,4.377968
1.0,122,4.413824
0.0,32,4.423388
0.0,48,4.437838
0.0,7,4.439956
1.0,44,4.453108
1.0,79,4.474753
0.0,132,4.514427
1.0,97,4.543503
0.0,18,4.548394
0.0,22,4.554722
0.0,42,4.567085
1.0,66,4.586552
0.0,208,4.648258
1.0,7,4.650222
1.0,29,4.658528
0.0,7,4.660568
1.0,14,4.664292
0.0,7,4.666227
0.0,22,4.672829
0.0,47,4.685504
0.0,25,4.692387
0.0,8,4.69466
0.0,41,4.706306
1.0,15,4.710303
0.0,37,4.721299
0.0,82,4.74542
0.0,26,4.752068
0.0,54,4.768044
0.0,49,4.781617
0.0,7,4.783704
1.0,34,4.793521
0.0,47,4.807467
0.0,5,4.808973
0.0,14,4.813116
0.0,18,4.818315
0.0,27,4.826303
0.0,186,4.881745
0.0,108,4.913876
1.0,6,4.915538
0.0,82,4.939675
0.0,17,4.944583
1.0,25,4.950918
0.0,26,4.958658
0.0,38,4.969443
0.0,95,4.997476
1.0,23,5.003549
0.0,5,5.004934
0.0,5,5.006331
0.0,14,5.010542
1.0,53,5.025792
0.0,11,5.028764
0.0,18,5.033997
0.0,44,5.047014
0.0,8,5.049231
0.0,45,5.062421
0.0,89,5.087697
1.0,31,5.096792
0.0,41,5.108925
0.0,154,5.153782
1.0,26,5.161419
0.0,18,5.166682
1.0,36,5.17724
1.0,21,5.183354
0.0,18,5.188686
0.0,27,5.196462
1.0,20,5.20232
1.0,60,5.219951
1.0,40,5.231569
0.0,3,5.232486
0.0,33,5.242083
0.0,11,5.245354
0.0,99,5.274878
0.0,22,5.281248
0.0,6,5.282971
0.0,78,5.306137
1.0,45,5.319195
1.0,23,5.325951
1.0,24,5.33291
0.0,4,5.3341
1.0,27,5.342036
0.0,3,5.34293
0.0,21,5.349082
1.0,27,5.356851
0.0,57,5.373839
0.0,38,5.385223
1.0,26,5.392892
1.0,63,5.41097
1.0,77,5.432415
0.0,9,5.434821
1.0,42,5.446668
0.0,20,5.452167
1.0,63,5.470466
0.0,9,5.473133
1.0,49,5.487288
0.0,133,5.526104
1.0,18,5.530627
0.0,17,5.53557
0.0,3,5.536456
1.0,21,5.54142
0.0,32,5.550756
1.0,31,5.559086
1.0,34,5.567812
0.0,34,5.577978
0.0,3,5.578887
0.0,51,5.593055
1.0,52,5.607661
0.0,6,5.609371
1.0,10,5.612042
0.0,18,5.617441
0.0,32,5.62635
1.0,8,5.628628
0.0,21,5.634843
0.0,9,5.637247
1.0,23,5.643574
0.0,50,5.658149
0.0,12,5.661695
0.0,18,5.666514
1.0,12,5.669751
0.0,13,5.673322
1.0,19,5.678594
1.0,123,5.714401
1.0,59,5.731621
0.0,4,5.732827
0.0,24,5.739893
1.0,22,5.746053
0.0,7,5.747993
0.0,36,5.75825
0.0,4,5.759471
0.0,26,5.76657
0.0,13,5.770224
1.0,33,5.779871
0.0,3,5.780774
0.0,86,5.805957
0.0,9,5.808323
1.0,58,5.825045
1.0,67,5.844088
0.0,44,5.856681
1.0,50,5.870807
0.0,6,5.872605
0.0,13,5.876616
0.0,21,5.882151
1.0,68,5.90158
1.0,135,5.940665
0.0,16,5.945189
0.0,61,5.962919
1.0,105,5.99271
0.0,8,5.995058
0.0,6,5.996916
1.0,74,6.018077
