episodes,steps,total reward
184,10000,10.0
393,20000,13.0
616,30000,19.0
832,40000,22.0
1085,50000,58.0
1346,60000,73.0
1542,70000,50.0
1771,80000,46.0
1987,90000,64.0
2209,100000,46.0
