episodes,total reward,steps
212,19.0,10000
499,70.0,20000
812,81.0,30000
1148,82.0,40000
1407,70.0,50000
1669,50.0,60000
1973,62.0,70000
2216,39.0,80000
2534,101.0,90000
2823,87.0,100000
