total reward,episodes,steps
40.0,216,10000
53.0,403,20000
39.0,533,30000
63.0,720,40000
54.0,873,50000
56.0,1048,60000
71.0,1218,70000
78.0,1418,80000
96.0,1622,90000
73.0,1814,100000
