steps,episodes,total reward
10000,214,35.0
20000,387,49.0
30000,530,47.0
40000,686,56.0
50000,857,56.0
60000,1020,71.0
70000,1204,65.0
80000,1371,58.0
90000,1544,69.0
100000,1749,86.0
