episodes,steps,total reward
187,10000,0.0
323,20000,0.0
442,30000,0.0
554,40000,0.0
684,50000,7.0
799,60000,10.0
914,70000,8.0
1039,80000,18.0
1170,90000,21.0
1292,100000,17.0
