steps,episodes,total reward
10000,93,5.0
20000,157,3.0
30000,329,99.0
40000,749,342.0
50000,1184,346.0
60000,1632,370.0
70000,2078,360.0
80000,2527,368.0
90000,2982,366.0
100000,3440,361.0
