steps,episodes,total reward
10000,116,10.0
20000,229,27.0
30000,430,114.0
40000,812,315.0
50000,1224,334.0
60000,1648,342.0
70000,2086,336.0
80000,2514,342.0
90000,2944,341.0
100000,3370,351.0
