steps,episodes,total reward
10000,93,6.0
20000,190,12.0
30000,329,20.0
40000,480,41.0
50000,693,74.0
60000,941,111.0
70000,1197,140.0
80000,1443,131.0
90000,1703,141.0
100000,1955,148.0
