steps,total reward,episodes
10000,22.0,186
20000,38.0,314
30000,52.0,445
40000,46.0,545
50000,67.0,682
60000,80.0,837
70000,80.0,986
80000,96.0,1143
90000,136.0,1356
100000,166.0,1589
