total reward,episodes,steps
21.0,182,10000
38.0,326,20000
31.0,439,30000
57.0,593,40000
60.0,742,50000
61.0,870,60000
86.0,1029,70000
84.0,1205,80000
91.0,1366,90000
105.0,1569,100000
