steps,total reward,episodes
10000,17.0,122
20000,32.0,232
30000,62.0,417
40000,81.0,661
50000,119.0,920
60000,181.0,1257
70000,185.0,1562
80000,213.0,1892
90000,256.0,2254
100000,250.0,2614
