steps,episodes,total reward
10000,267,12.0
20000,502,18.0
30000,692,5.0
40000,950,19.0
50000,1192,18.0
60000,1418,14.0
70000,1631,17.0
80000,1837,4.0
90000,2077,10.0
100000,2284,12.0
