total reward,steps,episodes
24.0,10000,112
116.0,20000,316
267.0,30000,681
297.0,40000,1075
296.0,50000,1472
297.0,60000,1856
244.0,70000,2196
311.0,80000,2582
315.0,90000,3006
254.0,100000,3347
