total reward,episodes,steps
39.0,149,10000
57.0,341,20000
78.0,598,30000
97.0,863,40000
134.0,1225,50000
122.0,1581,60000
139.0,1969,70000
106.0,2304,80000
113.0,2650,90000
118.0,3033,100000
