episodes,steps,total reward
126,10000,9.0
271,20000,23.0
417,30000,28.0
578,40000,32.0
741,50000,68.0
879,60000,35.0
1053,70000,59.0
1238,80000,64.0
1421,90000,47.0
1626,100000,85.0
