total reward,steps,episodes
1.0,10000,125
5.0,20000,237
121.0,30000,437
223.0,40000,757
236.0,50000,1062
235.0,60000,1376
227.0,70000,1702
232.0,80000,2020
239.0,90000,2344
227.0,100000,2673
