steps,total reward,episodes
10000,0.0,177
20000,0.0,303
30000,0.0,447
40000,0.0,559
50000,2.0,681
60000,6.0,807
70000,14.0,926
80000,16.0,1047
90000,13.0,1160
100000,21.0,1290
