episodes,steps,total reward
104,10000,31.0
250,20000,87.0
565,30000,239.0
1050,40000,393.0
1541,50000,392.0
2029,60000,393.0
2506,70000,401.0
2990,80000,383.0
3486,90000,390.0
3965,100000,386.0
