steps,total reward,episodes
10000,10.0,276
20000,13.0,473
30000,11.0,651
40000,9.0,800
50000,19.0,993
60000,23.0,1181
70000,28.0,1387
80000,42.0,1557
90000,30.0,1735
100000,58.0,1988
