episodes,steps,total reward
157,10000,53.0
364,20000,107.0
721,30000,217.0
991,40000,147.0
1297,50000,182.0
1662,60000,247.0
1972,70000,217.0
2282,80000,213.0
2508,90000,154.0
2810,100000,193.0
