steps,episodes,total reward
10000,128,22.0
20000,285,29.0
30000,430,37.0
40000,581,47.0
50000,753,53.0
60000,914,44.0
70000,1069,49.0
80000,1275,73.0
90000,1479,73.0
100000,1628,40.0
