total reward,episodes,steps
18.0,202,10000
60.0,500,20000
73.0,833,30000
94.0,1201,40000
54.0,1508,50000
86.0,1865,60000
80.0,2216,70000
64.0,2559,80000
85.0,2955,90000
91.0,3327,100000
