steps,episodes,total reward
10000,168,24.0
20000,317,29.0
30000,469,38.0
40000,645,59.0
50000,832,83.0
60000,1083,89.0
70000,1365,164.0
80000,1605,125.0
90000,1913,202.0
100000,2181,154.0
